Link,Club,League,Name,Market value,Date of birth/Age,Place of birth,Citizenship,Height,Foot,Position,Player agent,Joined,Contract expires,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_Total_Minutes_Played,Competition_National_Appearances,Competition_National_Goals,Competition_National_Own_Goals,Competition_National_Assists,Competition_National_Yellow_Cards,Competition_National_Red_Cards,Competition_National_Substitutions_On,Competition_National_Substitutions_Off,Competition_National_Goals_Conceded,Competition_National_Clean_Sheets,Competition_National_Minutes_Played,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Competition_International_Minutes_Played,Competition_Nationalcup_Appearances,Competition_Nationalcup_Goals,Competition_Nationalcup_Own_Goals,Competition_Nationalcup_Assists,Competition_Nationalcup_Yellow_Cards,Competition_Nationalcup_Red_Cards,Competition_Nationalcup_Substitutions_On,Competition_Nationalcup_Substitutions_Off,Competition_Nationalcup_Clean_Sheets,Competition_Nationalcup_Goals_Conceded,Competition_Nationalcup_Minutes_Played
https://www.transfermarkt.com//fallou-fall/profil/spieler/1038821,St. Louis CITY SC,MLS,Fallou Fall,€3.00m,15/04/2004 (21),Rufisque,Senegal  France,"1,92 m",left,Defender - Centre-Back,ROOF,24/07/2025,31/12/2028,77,6,Na,1,17,1,5,10,,,6.381',1,Na,Na,Na,1,Na,1,Na,,,31',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//kyle-hiebert/profil/spieler/982519,St. Louis CITY SC,MLS,Kyle Hiebert,€1.50m,30/07/1997 (28),"Winnipeg, Manitoba",Canada,"1,83 m",,Defender - Centre-Back,Remington Ellis ...,01/01/2023,31/12/2026,110,7,1,1,16,Na,13,10,,,8.815',69,3,1,1,8,Na,12,8,,,5.184',5,Na,Na,Na,2,Na,Na,1,,,424',5,Na,Na,Na,1,Na,Na,Na,,,480'
https://www.transfermarkt.com//timo-baumgartl/profil/spieler/187491,St. Louis CITY SC,MLS,Timo Baumgartl,€600k,04/03/1996 (29),Böblingen,Germany,"1,92 m",right,Defender - Centre-Back,CN Sports,31/01/2025,31/12/2026,334,10,3,9,35,4,15,20,,,28.496',21,1,Na,Na,1,Na,3,1,,,1.644',,,,,,,,,,,,2,Na,Na,1,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//joshua-yaro/profil/spieler/374554,St. Louis CITY SC,MLS,Joshua Yaro,€500k,18/11/1994 (31),Kumasi,Ghana,"1,80 m",,Defender - Centre-Back,Wasserman,01/01/2023,31/12/2026,202,5,5,3,15,1,27,15,,,15.922',70,1,1,Na,4,1,21,6,,,4.631',4,Na,Na,Na,Na,Na,Na,1,,,337',9,Na,Na,1,Na,Na,Na,Na,,,870'
https://www.transfermarkt.com//mamadou-mbacke/profil/spieler/898751,St. Louis CITY SC,MLS,Mamadou Mbacke,€300k,21/11/2002 (23),Rufisque,Senegal,"1,89 m",right,Defender - Centre-Back,Wöchmaker,29/01/2026,30/06/2028,13,2,Na,Na,2,Na,2,2,,,1.029',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//rafael-santos/profil/spieler/625617,St. Louis CITY SC,MLS,Rafael Santos,€800k,05/02/1998 (27),Londrina,Brazil,"1,80 m",left,Defender - Left-Back,CFA Sports,27/01/2026,30/06/2027,196,8,Na,17,16,Na,53,55,,,12.827',82,3,Na,7,5,Na,25,27,,,5.124',6,Na,Na,1,1,Na,2,1,,,366',3,Na,Na,1,Na,Na,1,Na,,,186'
https://www.transfermarkt.com//tomas-totland/profil/spieler/442470,St. Louis CITY SC,MLS,Tomas Totland,€1.20m,28/09/1999 (26),Bergen,Norway  United States,"1,80 m",right,Defender - Right-Back,TPSportManagement,31/01/2024,31/12/2026,234,16,Na,23,18,Na,43,37,,,17.447',47,2,Na,3,7,Na,7,13,,,3.565',3,Na,Na,Na,Na,Na,Na,1,,,270',,,,,,,,,,,
https://www.transfermarkt.com//jaziel-orozco/profil/spieler/821032,St. Louis CITY SC,MLS,Jaziel Orozco,€250k,02/06/2004 (21),Cuidad Juárez,United States  Mexico,"1,78 m",right,Defender - Right-Back,OFFTHEPITCH,18/07/2025,31/12/2026,123,3,1,2,29,Na,14,30,,,9.608',11,1,Na,Na,1,Na,2,2,,,847',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,28'
https://www.transfermarkt.com//tyson-pearce/profil/spieler/1094202,St. Louis CITY SC,MLS,Tyson Pearce,€100k,12/08/2007 (18),"St. Charles, Missouri",United States,,,Defender - Right-Back,Wasserman,01/01/2024,31/12/2027,60,Na,Na,4,3,Na,10,17,,,4.608',2,Na,Na,Na,Na,Na,2,Na,,,28',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//daniel-edelman/profil/spieler/724413,St. Louis CITY SC,MLS,Daniel Edelman,€2.00m,28/04/2003 (22),"Warren Township, New Jersey",United States,"1,78 m",both,Midfield - Defensive Midfield,Remington Ellis ...,13/01/2026,30/06/2029,159,5,Na,4,36,Na,16,39,,,12.418',96,3,Na,Na,22,Na,10,27,,,7.406',8,Na,Na,1,1,Na,Na,1,,,690',6,Na,Na,Na,1,Na,1,1,,,479'
https://www.transfermarkt.com//chris-durkin/profil/spieler/367423,St. Louis CITY SC,MLS,Chris Durkin,€1.80m,08/02/2000 (25),"Hampton, Virginia",United States,"1,82 m",right,Midfield - Defensive Midfield,Mega Sports,12/12/2023,31/12/2026,247,8,Na,14,47,1,55,58,,,17.055',67,2,Na,5,12,Na,21,18,,,4.223',7,Na,Na,Na,Na,Na,Na,Na,,,630',9,Na,Na,Na,2,Na,Na,5,,,732'
https://www.transfermarkt.com//dante-polvara/profil/spieler/971613,St. Louis CITY SC,MLS,Dante Polvara,€400k,21/06/2000 (25),"Pleasantville, New York",United States  Italy,"1,93 m",right,Midfield - Defensive Midfield,Wasserman,30/01/2026,30/06/2028,27,2,Na,1,2,Na,11,10,,,1.506',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//marcel-hartel/profil/spieler/189073,St. Louis CITY SC,MLS,Marcel Hartel,€4.50m,19/01/1996 (30),Köln,Germany,"1,77 m",both,Midfield - Central Midfield,FOKUS,18/07/2024,30/06/2028,391,88,Na,86,22,1,41,117,,,31.322',30,Na,Na,Na,1,Na,10,14,,,1.857',4,2,Na,1,Na,Na,Na,1,,,338',1,1,Na,1,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//eduard-lowen/profil/spieler/260655,St. Louis CITY SC,MLS,Eduard Löwen,€3.50m,28/01/1997 (29),Idar-Oberstein,Germany  Russia,"1,88 m",right,Midfield - Central Midfield,Mega Sports,01/07/2022,31/12/2026,298,35,1,39,38,1,76,61,,,20.603',71,17,Na,15,10,Na,9,21,,,5.579',6,1,Na,3,1,Na,Na,3,,,501',3,1,Na,1,Na,Na,2,Na,,,155'
https://www.transfermarkt.com//miguel-perez/profil/spieler/982582,St. Louis CITY SC,MLS,Miguel Perez,€300k,28/04/2005 (20),"St. Louis, Missouri",United States,"1,80 m",left,Midfield - Central Midfield,CANTERA LATINA / ...,21/02/2023,31/12/2026,89,12,Na,3,9,1,39,28,,,4.694',15,1,Na,Na,2,Na,8,5,,,606',1,Na,Na,Na,Na,Na,Na,1,,,77',4,1,Na,Na,Na,Na,1,1,,,317'
https://www.transfermarkt.com//conrad-wallem/profil/spieler/504189,St. Louis CITY SC,MLS,Conrad Wallem,€2.00m,09/06/2000 (25),Tønsberg,Norway,"1,80 m",right,Midfield - Right Midfield,TPSportManagement,26/01/2026,30/06/2029,229,33,Na,26,38,Na,41,61,,,16.611',32,1,Na,2,5,Na,4,8,,,2.424',,,,,,,,,,,,2,Na,Na,Na,Na,Na,1,1,,,112'
https://www.transfermarkt.com//mykhi-joyner/profil/spieler/1039275,St. Louis CITY SC,MLS,MyKhi Joyner,€250k,30/08/2006 (19),"Bloomington, Illinois",United States,,,Midfield - Left Midfield,Wasserman,01/01/2025,31/12/2028,77,35,Na,7,14,Na,37,25,,,4.011',14,1,Na,Na,2,Na,13,1,,,405',,,,,,,,,,,,1,Na,Na,Na,1,Na,Na,Na,,,90'
https://www.transfermarkt.com//tomas-ostrak/profil/spieler/428189,St. Louis CITY SC,MLS,Tomas Ostrák,€1.00m,05/02/2000 (25),Frýdek-Místek,Czech Republic,"1,76 m",right,Midfield - Attacking Midfield,no agent,01/07/2022,31/12/2026,197,24,Na,19,29,1,58,90,,,11.695',5,Na,Na,1,Na,Na,5,Na,,,26',2,Na,Na,Na,Na,Na,1,1,,,55',4,Na,Na,Na,Na,Na,2,2,,,170'
https://www.transfermarkt.com//celio-pompeu/profil/spieler/982524,St. Louis CITY SC,MLS,Célio Pompeu,€1.00m,10/12/1999 (26),Fortaleza,Brazil,"1,78 m",,Attack - Left Winger,A10 PRO,17/11/2022,31/12/2026,112,14,Na,20,17,Na,41,35,,,6.625',71,6,Na,7,10,Na,31,20,,,3.686',2,Na,Na,Na,1,Na,1,Na,,,125',5,Na,Na,4,1,Na,1,1,,,354'
https://www.transfermarkt.com//cedric-teuchert/profil/spieler/207597,St. Louis CITY SC,MLS,Cedric Teuchert,€2.50m,14/01/1997 (29),Coburg,Germany,"1,82 m",right,Attack - Centre-Forward,ROOF,18/07/2024,30/06/2026,308,109,Na,36,26,1,131,123,,,16.283',32,8,Na,5,3,Na,5,23,,,2.014',2,Na,Na,Na,Na,Na,1,1,,,84',2,Na,Na,1,Na,Na,1,Na,,,118'
https://www.transfermarkt.com//sang-bin-jeong/profil/spieler/638571,St. Louis CITY SC,MLS,Sang-bin Jeong,€1.80m,01/04/2002 (23),"Cheonan, Chungnam","Korea, South","1,75 m",right,Attack - Centre-Forward,Apertura Sports GmbH,24/07/2025,31/12/2026,142,16,Na,8,16,Na,59,59,,,7.419',79,8,Na,5,8,Na,34,31,,,4.084',2,Na,Na,Na,1,Na,2,Na,,,41',6,Na,Na,1,Na,Na,1,4,,,383'
https://www.transfermarkt.com//simon-becher/profil/spieler/846899,St. Louis CITY SC,MLS,Simon Becher,€800k,20/07/1999 (26),"Topeka, Kansas",United States,"1,88 m",,Attack - Centre-Forward,YMU Management Ltd.,01/07/2025,31/12/2026,111,28,Na,11,11,Na,48,34,,,6.017',61,12,Na,5,5,Na,39,19,,,2.401',5,2,Na,1,Na,Na,1,2,,,349',3,Na,Na,Na,Na,Na,2,1,,,99'
https://www.transfermarkt.com//brendan-mcsorley/profil/spieler/1236495,St. Louis CITY SC,MLS,Brendan McSorley,€400k,01/02/2002 (24),"Randolph, New Jersey",United States,"1,80 m",,Attack - Centre-Forward,First Wave Sports,05/09/2025,31/12/2026,63,24,Na,15,14,Na,12,24,,,4.640',9,2,Na,1,1,Na,7,2,,,281',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//caden-glover/profil/spieler/1007384,St. Louis CITY SC,MLS,Caden Glover,€150k,08/03/2007 (18),"Columbia, Illinois",United States,"1,88 m",right,Attack - Centre-Forward,Wasserman,09/01/2023,31/12/2027,76,14,Na,5,13,Na,33,35,,,3.843',6,Na,Na,Na,Na,Na,6,Na,,,63',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//ethan-horvath/profil/spieler/242284,New York Red Bulls,MLS,Ethan Horvath,€1.00m,09/06/1995 (30),"Highlands Ranch, Colorado",United States,"1,95 m",right,Goalkeeper,SBM,29/01/2026,30/06/2027,16,Na,Na,,1,1,Na,Na,2,30,1.440',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//john-mccarthy/profil/spieler/271718,New York Red Bulls,MLS,John McCarthy,€400k,04/07/1992 (33),"Cinnaminson, New Jersey",United States,"1,90 m",,Goalkeeper,Wasserman,21/08/2025,31/12/2026,223,Na,1,,5,Na,4,Na,65,282,19.864',112,Na,1,,2,Na,1,Na,174,21,10.050',5,Na,Na,,Na,Na,Na,Na,2,7,450',11,Na,Na,,1,Na,1,Na,4,9,990'
https://www.transfermarkt.com//aj-marcucci/profil/spieler/884244,New York Red Bulls,MLS,AJ Marcucci,€250k,31/07/1999 (26),"West Chester, Pennsylvania",United States,"1,91 m",,Goalkeeper,CAA Stellar,11/09/2021,31/12/2029,75,Na,Na,,5,Na,Na,3,18,111,6.748',2,Na,Na,,Na,Na,Na,Na,2,Na,180',2,Na,Na,,Na,Na,Na,Na,1,1,180',3,Na,Na,,Na,Na,Na,1,Na,6,300'
https://www.transfermarkt.com//aidan-stokes/profil/spieler/1006609,New York Red Bulls,MLS,Aidan Stokes,€50k,14/01/2008 (18),"Totowa, New Jersey",United States  England,"1,92 m",right,Goalkeeper,CAA Stellar,01/01/2024,31/12/2027,42,Na,Na,,4,Na,Na,1,7,87,3.725',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,
https://www.transfermarkt.com//tobias-szewczyk/profil/spieler/1193840,New York Red Bulls,MLS,Tobias Szewczyk,,26/01/2009 (17),,United States  Poland,,,Goalkeeper,Nordic Sky,01/01/2026,31/12/2029,1,Na,Na,,Na,Na,Na,Na,Na,1,90',,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,
https://www.transfermarkt.com//robert-voloder/profil/spieler/452392,New York Red Bulls,MLS,Robert Voloder,€800k,09/05/2001 (24),Frankfurt am Main,Germany  Bosnia-Herzegovina,"1,85 m",left,Defender - Centre-Back,Soccertalk GmbH,12/01/2026,31/12/2028,210,13,2,1,16,1,21,11,,,17.333',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,3,Na,Na,Na,Na,Na,1,Na,,,197',8,Na,Na,Na,1,Na,4,1,,,524'
https://www.transfermarkt.com//tim-parker/profil/spieler/354737,New York Red Bulls,MLS,Tim Parker,€350k,23/02/1993 (32),"Hicksville, New York",United States,"1,88 m",,Defender - Centre-Back,Roc Nation Sports,06/02/2025,31/12/2026,345,14,3,7,56,2,20,11,,,29.243',286,7,3,5,46,2,16,9,,,24.242',4,Na,Na,Na,2,Na,Na,1,,,360',6,Na,Na,Na,Na,Na,1,Na,,,481'
https://www.transfermarkt.com//omar-valencia/profil/spieler/1002223,New York Red Bulls,MLS,Omar Valencia,€1.20m,08/06/2004 (21),Ciudad de Panamá,Panama,"1,80 m",left,Defender - Left-Back,RELC SPORTS INC.,09/12/2024,31/12/2027,73,Na,Na,10,19,2,14,24,,,5.145',21,Na,Na,4,6,Na,4,9,,,1.405',1,Na,Na,Na,Na,Na,Na,1,,,67',2,Na,Na,Na,Na,Na,2,Na,,,55'
https://www.transfermarkt.com//raheem-edwards/profil/spieler/367429,New York Red Bulls,MLS,Raheem Edwards,€800k,17/07/1995 (30),"Toronto, Ontario",Canada  Jamaica,"1,72 m",left,Defender - Left-Back,PROSPORT Management,30/01/2025,31/12/2026,271,16,Na,31,52,1,93,86,,,16.320',198,8,Na,23,35,1,69,65,,,11.770',6,Na,Na,Na,1,Na,3,2,,,275',11,Na,Na,2,4,Na,2,5,,,778'
https://www.transfermarkt.com//dylan-nealis/profil/spieler/638385,New York Red Bulls,MLS,Dylan Nealis,€1.50m,30/07/1998 (27),"Massapequa, New York",United States,"1,81 m",right,Defender - Right-Back,Wasserman,16/12/2021,31/12/2027,142,3,Na,8,23,1,43,29,,,9.248',115,1,Na,6,17,1,37,20,,,7.375',5,1,Na,Na,1,Na,1,1,,,342',8,1,Na,1,4,Na,2,3,,,540'
https://www.transfermarkt.com//justin-che/profil/spieler/796429,New York Red Bulls,MLS,Justin Che,€700k,18/11/2003 (22),"Richardson, Texas",United States  Germany,"1,85 m",right,Defender - Right-Back,SXI,26/01/2026,31/12/2028,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//juan-mina/profil/spieler/742488,New York Red Bulls,MLS,Juan Mina,€200k,27/07/2004 (21),Santiago de Cali,Colombia,"1,80 m",right,Defender - Right-Back,,31/07/2023,31/12/2026,52,Na,Na,5,8,Na,17,20,,,3.197',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//gustav-berggren/profil/spieler/258007,New York Red Bulls,MLS,Gustav Berggren,€3.00m,07/09/1997 (28),Göteborg,Sweden,"1,87 m",right,Midfield - Defensive Midfield,HCM Sports ...,24/07/2025,31/12/2028,377,25,Na,28,80,Na,75,56,,,27.428',6,Na,Na,Na,Na,Na,2,3,,,355',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//aiden-jarvis/profil/spieler/1019928,New York Red Bulls,MLS,Aiden Jarvis,,14/11/2006 (19),,Antigua and Barbuda  United States,"1,83 m",,Midfield - Defensive Midfield,Wasserman,21/02/2025,31/12/2028,64,2,1,4,4,1,27,22,,,3.261',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//ronald-donkor/profil/spieler/1135739,New York Red Bulls,MLS,Ronald Donkor,€600k,20/11/2004 (21),Accra,Ghana,"1,73 m",,Midfield - Central Midfield,BLACKSKILL,24/04/2023,31/12/2026,76,2,Na,8,13,Na,30,24,,,4.145',40,Na,Na,3,7,Na,20,9,,,1.844',6,Na,Na,Na,1,Na,2,1,,,400',3,Na,Na,Na,Na,Na,1,Na,,,215'
https://www.transfermarkt.com//nehuen-benedetti/profil/spieler/1202094,New York Red Bulls,MLS,Nehuén Benedetti,,24/02/2005 (20),Bosques,Argentina  Italy,"1,75 m",right,Midfield - Central Midfield,Squadra Management ...,26/01/2026,31/12/2029,66,16,Na,11,4,1,17,30,,,4.429',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,1,Na,Na,Na,Na,Na,1,Na,,,23',,,,,,,,,,,
https://www.transfermarkt.com//adri-mehmeti/profil/spieler/1193844,New York Red Bulls,MLS,Adri Mehmeti,,06/04/2009 (16),"New York City, New York",United States  Albania,"1,83 m",right,Midfield - Central Midfield,YMU Management Ltd.,10/12/2024,31/12/2028,1,Na,Na,Na,Na,Na,Na,1,,,78',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//wikelman-carmona/profil/spieler/661147,New York Red Bulls,MLS,Wikelman Carmona,€1.80m,24/02/2003 (22),Valle de la Pascua,Venezuela,"1,73 m",left,Midfield - Attacking Midfield,T&C,25/01/2021,31/12/2027,149,16,Na,10,8,Na,55,65,,,8.291',102,5,Na,6,3,Na,42,47,,,5.428',5,Na,Na,Na,Na,Na,1,2,,,298',5,1,Na,Na,2,Na,2,1,,,391'
https://www.transfermarkt.com//jorge-ruvalcaba/profil/spieler/950873,New York Red Bulls,MLS,Jorge Ruvalcaba,€4.00m,23/07/2001 (24),"Rialto, California",Mexico  United States,"1,78 m",right,Attack - Left Winger,Ocelot Sports,02/02/2026,30/06/2030,18,5,Na,3,7,Na,1,7,,,1.491',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//cade-cowell/profil/spieler/647235,New York Red Bulls,MLS,Cade Cowell,€3.80m,14/10/2003 (22),"Ceres, California",United States  Mexico,"1,70 m",right,Attack - Left Winger,Elite ...,26/01/2026,31/12/2026,14,2,Na,1,1,Na,9,5,,,565',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//emil-forsberg/profil/spieler/111078,New York Red Bulls,MLS,Emil Forsberg,€2.50m,23/10/1991 (34),Sundsvall,Sweden,"1,77 m",right,Attack - Left Winger,HCM Sports ...,31/01/2024,31/12/2026,581,146,Na,104,28,3,140,264,,,37.933',52,21,Na,11,5,Na,4,24,,,4.242',3,1,Na,Na,Na,Na,2,Na,,,137',3,1,Na,Na,Na,Na,3,Na,,,99'
https://www.transfermarkt.com//mohammed-sofo/profil/spieler/1143504,New York Red Bulls,MLS,Mohammed Sofo,€1.00m,30/11/2004 (21),Accra,Ghana,"1,75 m",right,Attack - Left Winger,BLACKSKILL,07/09/2024,31/12/2026,64,16,1,8,13,Na,19,33,,,3.919',26,4,1,1,3,Na,7,16,,,1.624',3,Na,Na,Na,1,Na,2,Na,,,164',3,4,Na,Na,Na,Na,Na,2,,,237'
https://www.transfermarkt.com//andy-rojas/profil/spieler/1056759,New York Red Bulls,MLS,Andy Rojas,€1.00m,05/12/2005 (20),Grecia,Costa Rica,"1,81 m",right,Attack - Left Winger,C&H Sports Agency ...,19/08/2025,31/12/2028,111,22,Na,8,19,Na,27,54,,,7.468',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,1,Na,Na,Na,Na,Na,Na,1,,,60',,,,,,,,,,,
https://www.transfermarkt.com//rafael-mosquera/profil/spieler/892175,New York Red Bulls,MLS,Rafael Mosquera,€250k,24/05/2005 (20),Ciudad de Panamá,Panama,"1,80 m",left,Attack - Left Winger,RELC SPORTS INC.,21/08/2025,31/12/2028,84,16,Na,17,8,Na,34,42,,,4.433',1,Na,Na,Na,Na,Na,1,Na,,,8',1,Na,Na,Na,Na,Na,Na,1,,,59',,,,,,,,,,,
https://www.transfermarkt.com//dennis-gjengaar/profil/spieler/670111,New York Red Bulls,MLS,Dennis Gjengaar,€1.50m,24/02/2004 (21),Horten,Norway,"1,76 m",right,Attack - Right Winger,Keypass AS,16/02/2024,31/12/2027,150,15,Na,5,13,Na,49,51,,,8.875',46,4,Na,1,2,Na,29,16,,,1.674',3,Na,Na,Na,Na,Na,1,2,,,132',3,1,Na,Na,1,Na,1,1,,,161'
https://www.transfermarkt.com//cameron-harper/profil/spieler/699461,New York Red Bulls,MLS,Cameron Harper,€750k,19/11/2001 (24),"Sacramento, California",United States  Scotland,"1,76 m",right,Attack - Right Winger,Beswicks Sports Ltd,05/03/2021,31/12/2027,122,12,Na,13,22,Na,48,50,,,6.765',94,11,Na,9,16,Na,40,34,,,5.097',4,Na,Na,Na,1,Na,Na,4,,,284',6,Na,Na,2,2,Na,4,2,,,236'
https://www.transfermarkt.com//serge-ngoma-jr-/profil/spieler/817115,New York Red Bulls,MLS,Serge Ngoma Jr.,€500k,09/07/2005 (20),"North Plainfield, New Jersey",United States  Gabon,"1,75 m",right,Attack - Right Winger,Axia Sports ...,17/02/2022,31/12/2027,67,8,Na,1,9,Na,49,18,,,2.033',35,4,Na,Na,6,Na,29,7,,,843',3,Na,Na,Na,Na,Na,2,1,,,105',2,1,Na,Na,Na,Na,Na,2,,,147'
https://www.transfermarkt.com//wiktor-bogacz/profil/spieler/886501,New York Red Bulls,MLS,Wiktor Bogacz,€1.80m,14/07/2004 (21),Starachowice,Poland,"1,93 m",both,Attack - Centre-Forward,SSM Agency,31/01/2025,31/12/2028,70,14,Na,6,2,Na,34,36,,,2.927',19,1,Na,1,1,Na,18,2,,,305',2,Na,Na,Na,Na,Na,1,1,,,88',3,Na,Na,Na,Na,Na,Na,3,,,201'
https://www.transfermarkt.com//eric-maxim-choupo-moting/profil/spieler/45660,New York Red Bulls,MLS,Eric-Maxim Choupo-Moting,€1.20m,23/03/1989 (36),Hamburg,Cameroon  Germany,"1,91 m",right,Attack - Centre-Forward,ROGON,01/01/2025,31/12/2026,545,131,Na,53,27,Na,223,127,,,30.808',30,5,Na,5,3,Na,4,9,,,2.248',2,Na,Na,Na,Na,Na,2,Na,,,61',1,Na,Na,Na,Na,Na,1,Na,,,18'
https://www.transfermarkt.com//julian-hall/profil/spieler/1054470,New York Red Bulls,MLS,Julian Hall,€1.00m,24/03/2008 (17),"New York City, New York",United States  Poland,"1,77 m",right,Attack - Centre-Forward,Wasserman,07/09/2023,31/12/2026,1,Na,Na,Na,Na,Na,Na,1,,,78',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//roald-mitchell/profil/spieler/886749,New York Red Bulls,MLS,Roald Mitchell,€50k,13/01/2003 (23),"Montclair, New Jersey",Trinidad and Tobago  United States,"1,85 m",right,Attack - Centre-Forward,CAA Stellar,14/01/2024,31/12/2026,33,19,Na,6,2,Na,12,17,,,1.893',2,Na,Na,Na,Na,Na,2,Na,,,16',,,,,,,,,,,,1,Na,Na,1,Na,Na,Na,1,,,81'
https://www.transfermarkt.com//tanner-rosborough/profil/spieler/1132396,New York Red Bulls,MLS,Tanner Rosborough,,21/03/2008 (17),"Pittsburgh, Pennsylvania",United States,"1,83 m",,Attack - Centre-Forward,,01/01/2025,31/12/2028,43,14,Na,4,Na,Na,19,11,,,2.306',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,
https://www.transfermarkt.com//thomas-gillier/profil/spieler/886152,CF Montréal,MLS,Thomas Gillier,€1.80m,28/05/2004 (21),Las Condes,Chile  France,"1,86 m",right,Goalkeeper,Rc Sport Management,24/07/2025,30/06/2026,35,Na,1,,5,Na,1,Na,8,45,3.075',8,Na,Na,,2,Na,Na,Na,12,Na,720',1,Na,Na,,Na,Na,Na,Na,Na,2,90',,,,,,,,,,,
https://www.transfermarkt.com//sebastian-breza/profil/spieler/459842,CF Montréal,MLS,Sébastian Breza,€300k,15/03/1998 (27),"Ottawa, Ontario",Canada  Norway,"1,95 m",right,Goalkeeper,,31/01/2024,31/12/2027,129,Na,Na,,11,Na,Na,Na,48,140,11.640',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,,Na,Na,Na,Na,Na,4,90',1,Na,Na,,Na,Na,Na,Na,1,Na,90'
https://www.transfermarkt.com//tomas-aviles/profil/spieler/1064191,CF Montréal,MLS,Tomás Avilés,€4.50m,03/02/2004 (22),Río Gallegos,Argentina  Chile,"1,86 m",right,Defender - Centre-Back,,23/01/2026,31/12/2026,107,4,1,3,28,1,25,31,,,6.894',63,3,Na,2,20,1,11,18,,,4.279',6,Na,Na,Na,Na,Na,3,1,,,278',1,Na,Na,Na,1,Na,Na,1,,,78'
https://www.transfermarkt.com//brayan-vera/profil/spieler/642967,CF Montréal,MLS,Brayan Vera,€1.50m,15/01/1999 (27),San Luis,Colombia,"1,80 m",left,Defender - Centre-Back,GG11,10/12/2025,30/06/2028,163,6,2,6,42,1,26,38,,,11.844',8,Na,Na,1,Na,Na,7,1,,,149',8,Na,Na,Na,2,Na,1,Na,,,631',2,Na,Na,Na,Na,Na,Na,1,,,183'
https://www.transfermarkt.com//jalen-neal/profil/spieler/724439,CF Montréal,MLS,Jalen Neal,€800k,24/08/2003 (22),"Lakewood, California",United States,"1,91 m",right,Defender - Centre-Back,Wasserman,06/01/2025,31/12/2027,110,4,1,Na,14,1,18,18,,,8.276',48,2,Na,Na,8,Na,8,12,,,3.624',6,Na,Na,Na,Na,Na,2,Na,,,419',3,Na,Na,Na,1,Na,1,1,,,168'
https://www.transfermarkt.com//brandan-craig/profil/spieler/745451,CF Montréal,MLS,Brandan Craig,€450k,07/04/2004 (21),"Philadelphia, Pennsylvania",United States  England,"1,85 m",right,Defender - Centre-Back,CAA Stellar,07/02/2025,31/12/2026,86,4,Na,3,13,Na,16,11,,,6.429',24,Na,Na,Na,3,Na,10,2,,,1.435',3,Na,Na,Na,1,Na,1,Na,,,194',,,,,,,,,,,
