Foot,Position,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Height_m,Market_value_eur,Age_years,Contract_months_remaining,Competition_Total_Minutes_Played_m,Competition_International_Minutes_Played_m,Citizenship_belgium,Citizenship_england,Citizenship_france,Citizenship_germany,Citizenship_italy,Citizenship_netherlands,Citizenship_saudi arabia,Citizenship_spain,Citizenship_türkiye,Citizenship_united states,Club_1.FSV Mainz 05,Club_Al-Ittihad Club,Club_Athletic Bilbao,Club_Burnley FC,Club_Eintracht Frankfurt,Club_FC Augsburg,Club_FC St. Pauli,Club_Hellas Verona,Club_Los Angeles Galaxy,Club_Nottingham Forest,Club_Other,Club_Paris FC,Club_RB Leipzig,Club_RSC Anderlecht,Club_SV Werder Bremen,Club_Standard Liège,Club_TSG 1899 Hoffenheim,Club_Torino FC,Club_US Sassuolo,Club_VfB Stuttgart,Club_VfL Wolfsburg,League_Eredivisie,League_Jupiler Pro League,League_LaLiga,League_Ligue 1,League_MLS,League_Premier League,League_Saudi Pro League,League_Serie a,League_Super Lig
1,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3500000.0,21.0,28.8107752956636,270.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,178.0,6.0,2.0,8.0,27.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,50000000.0,22.0,40.80157687253614,14364.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,33.0,3.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.92,35000000.0,26.0,28.8107752956636,2679.0,391.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,22.0,0.0,0.0,2.0,3.0,0.0,6.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.88,28000000.0,25.0,40.80157687253614,1504.0,391.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,18.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,25000000.0,20.0,88.7976346911958,1575.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,19.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.97,20000000.0,28.0,28.8107752956636,1223.0,239.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,15.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.94,18000000.0,24.0,52.79237844940867,950.0,262.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,33.0,1.0,0.0,2.0,7.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.73,50000000.0,27.0,28.8107752956636,2535.0,560.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,18.0,1.0,0.0,1.0,2.0,0.0,7.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.82,35000000.0,19.0,76.80683311432325,996.0,250.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8000000.0,21.0,52.79237844940867,222.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,30.0,2.0,0.0,6.0,5.0,0.0,8.0,7.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.8,50000000.0,26.0,28.8107752956636,2011.0,474.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,31.0,2.0,0.0,3.0,3.0,0.0,9.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.78,35000000.0,22.0,52.79237844940867,1968.0,388.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,18.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9,20000000.0,19.0,40.80157687253614,945.0,148.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,31.0,5.0,0.0,1.0,10.0,1.0,3.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.78,110000000.0,24.0,64.7831800262812,2542.0,671.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,7.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.81,30000000.0,22.0,52.79237844940867,240.0,74.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,20000000.0,20.0,88.7976346911958,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,36.0,11.0,0.0,4.0,9.0,0.0,4.0,8.0,0.0,0.0,8.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.78,85000000.0,25.0,76.80683311432325,2866.0,598.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,28.0,1.0,0.0,4.0,7.0,0.0,14.0,7.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.8,40000000.0,21.0,52.79237844940867,1378.0,216.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3,16.0,5.0,0.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.85,120000000.0,23.0,88.7976346911958,1014.0,135.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,27.0,6.0,0.0,3.0,1.0,0.0,10.0,15.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.8,45000000.0,21.0,76.80683311432325,1405.0,297.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,27.0,1.0,0.0,5.0,1.0,0.0,15.0,9.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.78,40000000.0,21.0,76.80683311432325,1102.0,320.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4,30.0,6.0,0.0,3.0,7.0,0.0,15.0,12.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.76,80000000.0,18.0,88.7976346911958,1342.0,427.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4,35.0,7.0,0.0,4.0,4.0,0.0,7.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.74,60000000.0,25.0,64.7831800262812,2462.0,434.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,33.0,12.0,0.0,5.0,3.0,0.0,7.0,14.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.82,65000000.0,24.0,88.7976346911958,2341.0,390.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,21.0,2.0,0.0,1.0,3.0,0.0,10.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.86,35000000.0,22.0,64.7831800262812,941.0,146.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,14.0,3.0,0.0,2.0,1.0,0.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.87,12000000.0,20.0,40.80157687253614,550.0,45.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.97,28000000.0,25.0,64.7831800262812,934.0,304.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.93,17000000.0,33.0,16.78712220762155,2216.0,416.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,3000000.0,28.0,4.7963206307490145,90.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,500000.0,22.0,0.0,1710.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,31.0,2.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.94,50000000.0,26.0,4.7963206307490145,2602.0,511.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,25000000.0,19.0,64.7831800262812,81.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,34.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.95,18000000.0,34.0,16.78712220762155,3060.0,720.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,17.0,0.0,0.0,2.0,3.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.88,15000000.0,28.0,16.78712220762155,696.0,173.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,500000.0,25.0,4.7963206307490145,333.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,31.0,1.0,0.0,1.0,4.0,0.0,6.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8,40000000.0,22.0,52.79237844940867,2091.0,276.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,23.0,1.0,0.0,1.0,1.0,0.0,11.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.78,12000000.0,31.0,4.7963206307490145,1238.0,444.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,19.0,2.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.72,38000000.0,25.0,52.79237844940867,1014.0,233.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,21.0,0.0,0.0,2.0,7.0,0.0,8.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.81,30000000.0,22.0,40.80157687253614,1209.0,243.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,30.0,4.0,0.0,4.0,5.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9,90000000.0,23.0,28.8107752956636,2559.0,602.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,91.0,5.0,0.0,3.0,17.0,0.0,28.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.85,7000000.0,21.0,16.78712220762155,5544.0,310.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,11.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.78,5000000.0,32.0,16.78712220762155,386.0,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,34.0,3.0,0.0,4.0,5.0,0.0,8.0,13.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.76,85000000.0,27.0,28.8107752956636,2238.0,509.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,30.0,0.0,0.0,1.0,3.0,0.0,13.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.85,40000000.0,25.0,16.78712220762155,1692.0,382.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,6000000.0,18.0,4.7963206307490145,747.0,23.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,32.0,6.0,0.0,8.0,2.0,0.0,6.0,20.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.77,110000000.0,22.0,52.79237844940867,2307.0,510.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,33.0,8.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.87,85000000.0,25.0,28.8107752956636,2948.0,705.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,31.0,7.0,0.0,4.0,1.0,0.0,6.0,12.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.93,70000000.0,26.0,52.79237844940867,2149.0,380.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,14.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.7,15000000.0,17.0,28.8107752956636,394.0,39.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4,24.0,6.0,0.0,6.0,2.0,0.0,4.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.75,30000000.0,33.0,16.78712220762155,1942.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,24.0,3.0,0.0,3.0,3.0,0.0,20.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.75,18000000.0,28.0,28.8107752956636,554.0,77.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,16.0,3.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.92,120000000.0,26.0,64.7831800262812,781.0,228.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,32.0,15.0,0.0,4.0,1.0,0.0,9.0,19.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.9,85000000.0,23.0,64.7831800262812,2035.0,550.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,44.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,1.94,30000000.0,29.0,28.8107752956636,3060.0,720.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,13000000.0,22.0,40.80157687253614,180.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,500000.0,27.0,40.80157687253614,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,30.0,7.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.93,65000000.0,24.0,40.80157687253614,2690.0,540.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,27.0,6.0,0.0,4.0,8.0,0.0,1.0,5.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.85,60000000.0,27.0,40.80157687253614,2297.0,523.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,22000000.0,24.0,52.79237844940867,96.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,23.0,0.0,0.0,0.0,5.0,0.0,7.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.9,22000000.0,27.0,52.79237844940867,1398.0,378.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.81,5000000.0,32.0,4.7963206307490145,250.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,19.0,0.0,0.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.88,40000000.0,23.0,52.79237844940867,1045.0,287.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,32.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.84,32000000.0,25.0,40.80157687253614,2306.0,533.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,5000000.0,19.0,64.7831800262812,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,34.0,0.0,0.0,5.0,8.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.73,40000000.0,26.0,28.8107752956636,2785.0,608.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
